english	translation	category	sub_category	source
It looks like the key to a chest (Used to open the grubby chest in Forthos Dungeon).	はこ の かぎ のように みえる（フォルトス ちか どうくつ の よごれた はこ を あけるのに つかった）。	examine	item	Grubby key
It looks like the key to an old door (Used to open the temple doors in Forthos Dungeon).	ふるい ど の かぎ のように みえる（フォルトス ちか どうくつ の じんじゃ の ど を あけるのに つかった）。	examine	item	Temple key
Ancient literature detailing the religion of Ranul.	ラヌル の しゅうきょう を くわしく するこだい の ぶんがく。	examine	item	Tome of the moon
Ancient literature detailing the religion of Ralos.	ラロス の しゅうきょう を くわしく するこだい の ぶんがく。	examine	item	Tome of the sun
Ancient literature detailing the existence of the Forthos Dungeon under Hosidius.	ホシディウス のした の フォルトス ちか どうくつ の そんざい を くわしく する こだい の ぶんがく。	examine	item	Tome of the temple
A torn page detailing the religion of Ranul. Now where is the book?	ラヌル の しゅうきょう を くわしく する さかれた ぺーじ。 いま その ほん は どこ か？	examine	item	Tattered moon page
A torn page detailing the religion of Ralos. Now where is the book?	ラロス の しゅうきょう を くわしく する さかれた ぺーじ。 いま その ほん は どこ か？	examine	item	Tattered sun page
A torn page detailing the existence of the Forthos Dungeon under Hosidius. Now where is the book?	ホシディウス のした の フォルトス ちか どうくつ の そんざい を くわしく する さかれた ぺーじ。 いま その ほん は どこ か？	examine	item	Tattered temple page
Knowledge!	ちしき！	examine	item	Lamp of knowledge
A giant sac of red spider eggs, hopefully none of them hatch.	あかい くも たまご の でかい ぶくろ。 たぶん どれも ふか されない だろう。	examine	item	Giant egg sac(full)
A less giant sac of red spider eggs, hopefully none of them hatch!	あかい くも たまご の すこし ちいさい ぶくろ。 たぶん どれも ふか されない だろう！	examine	item	Giant egg sac
A creepy mask worn during a blood moon.	ち の つき のあいだ に かぶられた きもい めん。	examine	item	Mask of ranul
Stop staring!	みつめるのを やめて！	examine	item	Jar of eyes
Not to be confused with a Sarachnis cuddle.	さらくにす をだきしめ と ろんじる べきでない。	examine	item	Sarachnis cudgel
Unlimited charges of some handy spells from your chosen spellbook.	あなた の えらんだ つえ しょ から の いくつかの べんり な つえ の りょくが かぎりない。	examine	item	Rune pouch
A crystal acorn has been sown in this plant pot.	きんした くりすたる が このしょくぶつ なべ に まかれた。	examine	item	Crystal seedling
A crystal acorn has been sown and watered in this plant pot.	きんした くりすたる が このしょくぶつ なべ に まかれて みず を あたえられた。	examine	item	Crystal seedling (w)
This sapling is ready to be replanted in a Crystal tree patch.	このようぎ は クリスタル のき のかそく に さいうえ する じゅんび が できている。	examine	item	Crystal sapling
For growing a Crystal tree.	クリスタル のき を そだてるため。	examine	item	Crystal acorn
A set containing dragonstone helmet, platebody, platelegs, boots and gauntlets.	ドラゴンすとーん かぶと、どう、あし のよろい、ぶーつ、ぐあんとれっと。 を ふくむ せっと。	examine	item	Dragonstone armour set
Get your maces from Iwan's Maces.	あなた の めいす を イワン の めいす から とって。	examine	item	Flyer
A dragon pickaxe infused with a fragment of Zalcano.	ザルカーノ の かけら を しこんだ ドラゴン つるはし。	examine	item	Dragon pickaxe (or)
4 doses of divine super combat potion.	しんせい スーパー せんとう くすり 4 どーず。	examine	item	Divine super combat potion(4)
3 doses of divine super combat potion.	しんせい スーパー せんとう くすり 3 どーず。	examine	item	Divine super combat potion(3)
2 doses of divine super combat potion.	しんせい スーパー せんとう くすり 2 どーず。	examine	item	Divine super combat potion(2)
1 dose of divine super combat potion.	しんせい スーパー せんとう くすり 1 どーず。	examine	item	Divine super combat potion(1)
4 doses of divine super attack potion.	しんせい スーパー こうげき くすり 4 どーず。	examine	item	Divine super attack potion(4)
3 doses of divine super attack potion.	しんせい スーパー こうげき くすり 3 どーず。	examine	item	Divine super attack potion(3)
2 doses of divine super attack potion.	しんせい スーパー こうげき くすり 2 どーず。	examine	item	Divine super attack potion(2)
1 dose of divine super attack potion.	しんせい スーパー こうげき くすり 1 どーず。	examine	item	Divine super attack potion(1)
4 doses of divine super strength potion.	しんせい スーパー ちから くすり 4 どーず。	examine	item	Divine super strength potion(4)
3 doses of divine super strength potion.	しんせい スーパー ちから くすり 3 どーず。	examine	item	Divine super strength potion(3)
2 doses of divine super strength potion.	しんせい スーパー ちから くすり 2 どーず。	examine	item	Divine super strength potion(2)
1 dose of divine super strength potion.	しんせい スーパー ちから くすり 1 どーず。	examine	item	Divine super strength potion(1)
4 doses of divine super defence potion.	しんせい スーパー ぼうぎょ くすり 4 どーず。	examine	item	Divine super defence potion(4)
3 doses of divine super defence potion.	しんせい スーパー ぼうぎょ くすり 3 どーず。	examine	item	Divine super defence potion(3)
2 doses of divine super defence potion.	しんせい スーパー ぼうぎょ くすり 2 どーず。	examine	item	Divine super defence potion(2)
1 dose of divine super defence potion.	しんせい スーパー ぼうぎょ くすり 1 どーず。	examine	item	Divine super defence potion(1)
4 doses of divine ranging potion.	しんせい やまり くすり 4 どーず。	examine	item	Divine ranging potion(4)
3 doses of divine ranging potion.	しんせい やまり くすり 3 どーず。	examine	item	Divine ranging potion(3)
2 doses of divine ranging potion.	しんせい やまり くすり 2 どーず。	examine	item	Divine ranging potion(2)
1 dose of divine ranging potion.	しんせい やまり くすり 1 どーず。	examine	item	Divine ranging potion(1)
4 doses of divine magic potion.	しんせい まほう くすり 4 どーず。	examine	item	Divine magic potion(4)
3 doses of divine magic potion.	しんせい まほう くすり 3 どーず。	examine	item	Divine magic potion(3)
2 doses of divine magic potion.	しんせい まほう くすり 2 どーず。	examine	item	Divine magic potion(2)
1 dose of divine magic potion.	しんせい まほう くすり 1 どーず。	examine	item	Divine magic potion(1)
Looks like a bit of a nightmare.	ちょっと あくむ のようにみえる。	examine	item	Youngllef
Not so threatening at this size.	このおおきさ では，そこまで きょういいていない。	examine	item	Smolcano
Crystal impling in a jar.	びん のなか の くりすたる いんぷりんぐ。	examine	item	Crystal impling jar
This tablet has been redirected to the Prifddinas portal.	このたぶれっと は プリフディナス ぽーたる に さいちょくかん された。	examine	item	Prifddinas teleport
Some notes about a temple.	じんじゃ についての いくつかの めも。	examine	item	Scrawled notes
A red crystal. It gives out a slight glow.	あかい くりすたる。 すこしの ひかり を だす。	examine	item	Red crystal
A green crystal. It gives out a slight glow.	みどり くりすたる。 すこしの ひかり を だす。	examine	item	Green crystal
A blue crystal. It gives out a slight glow.	あおい くりすたる。 すこしの ひかり を だす。	examine	item	Blue crystal
A black crystal.	くろい くりすたる。	examine	item	Black crystal
A fractured crystal.	ひびが いった くりすたる。	examine	item	Fractured crystal
A full face helmet worn by the Knights of Ardougne.	アルドウグネ の ないと が かぶっていた ぜんめん かぶと。	examine	item	Ardougne knight helm
