english	translation	category	sub_category	source
This Kronos plant has died.	これしょくぶつあるしんだ。	examine	object	Dead Kronos plant
A dragonfruit plant has been planted in this fruit tree patch.	しょくぶつあるいたにこれき。	examine	object	Dragonfruit tree
A dragonfruit plant is growing in this fruit tree patch.	しょくぶつにこれき。	examine	object	Dragonfruit tree
A fully grown dragonfruit plant.	しょくぶつ。	examine	object	Dragonfruit tree
There is a single dragonfruit on this dragonfruit plant.	そこひとつののじょうにこれしょくぶつ。	examine	object	Dragonfruit tree
There are two dragonfruits on this dragonfruit plant.	そこのじょうにこれしょくぶつ。	examine	object	Dragonfruit tree
There are three dragonfruits on this dragonfruit plant.	そこのじょうにこれしょくぶつ。	examine	object	Dragonfruit tree
There are four dragonfruits on this dragonfruit plant.	そこのじょうにこれしょくぶつ。	examine	object	Dragonfruit tree
There are five dragonfruits on this dragonfruit plant.	そこのじょうにこれしょくぶつ。	examine	object	Dragonfruit tree
There are six dragonfruits on this dragonfruit plant.	そこのじょうにこれしょくぶつ。	examine	object	Dragonfruit tree
This dragonfruit plant looks like it could do with pruning with secateurs.	この dragonfruit plantは せんていバサミで かりこみが ひつようそうだ。	examine	object	Diseased dragonfruit plant
This dragonfruit plant has become diseased and died.	これしょくぶつあるとしんだ。	examine	object	Dead dragonfruit plant
This dragonfruit plant has been cut down.	これしょくぶつあるいたきったした。	examine	object	Dragonfruit tree stump
You can grow a Redwood tree in this Farming patch.	あなたことができるそだつきにこれ。	examine	object	Redwood tree patch
A dead Redwood tree.	しんでいるき。	examine	object	Dead Redwood tree
A diseased Redwood tree.	diseased Redwood きだ。	examine	object	Diseased Redwood tree
A redwood tree has been planted here.	きあるいたここ。	examine	object	Redwood tree
A Redwood tree has been planted here.	きあるいたここ。	examine	object	Redwood tree
A fully grown Redwood tree.	fully grown Redwood きだ。	examine	object	Redwood tree
The greatest dead man himself - Death!	しんでいるおとこ!	examine	object	Death
It has a sickly sweet odour.	これあるあまいにおいやにおい。	examine	object	Dead tree
Sulphuric lava bubbles inside the vent.	Sulphuric lava bubbles inside the vent。	examine	object	Sulphur Vent
A small volcanic eruption modified into a furnace.	ちいさい。	examine	object	Volcanic Furnace
The fire burns blue.	ひもえるあおい。	examine	object	Torch
A crude torch stuck in the ground that burns with an eerie blue flame.	あらいたいまつさされたにじめんあれもえるとあおいほのお。	examine	object	Standing torch
Nothing important to be found here.	へであるさがしたここ。	examine	object	Empty chest
A barrel of muddy water. Drinking not advised.	たるのみず。ない。	examine	object	Barrel of Mud
A barrel of strange spears.	たるのへんな。	examine	object	Barrel of Spears
The controls resemble a monstrous head. A warning for what lies below.	what lies belowのための controls resemble a monstrous head. A warningだ。	examine	object	Elevator controls
Going down...	した...	examine	object	Elevator
A pillar carved from rock depicting the visage of the Great Olm.	からいわの。	examine	object	Olmic pillar
An ancient dwelling.	いにしえのすみかだ。	examine	object	Lizard dwelling
A large sacrificial table.	おおきいテーブル。	examine	object	Stone table
Dripping water from the swamp above.	みずからぬまうえ。	examine	object	Drip
Sounds can be heard coming from inside! They will hatch soon!	ことができるであるからなか!かれら!	examine	object	Lizardman eggs
Wonder what's inside?	ふしぎにおもうなか??	examine	object	Lizardman eggs
It was a long drop to get in here...	これだったながいへなるにここ...	examine	object	Light
Perhaps this leads out of here?	おそらくこれみちびくそとのここ??	examine	object	Strange hole
Cat.	ネコだ。	examine	object	Cat
An ancient stone chest.	いしたからばこ。	examine	object	Stone chest
An ancient stone chest full of hammers.	いしたからばこいっぱいのの。	examine	object	Stone chest
An old vase.	ふるい。	examine	object	Vase
An older vase.	ふるいはなびんだ。	examine	object	Vase
An ancient stone chest. Maybe there's something inside it.	いしたからばこ。かもしれないなかこれ。	examine	object	Stone chest
It looks like you can pass through it - though it may hurt.	you can pass through it - though it may hurtのようだ。	examine	object	Mystical barrier (orange)
It looks like you can pass through it - though it may hurt a fair bit.	you can pass through it - though it may hurt a fair bitのようだ。	examine	object	Mystical barrier (red)
Typically used to fill stuff with water.	つかったへものとみず。	examine	object	Water tap
There's something intriguing about a locked chest.	についてかぎがかかっているたからばこ。	examine	object	Chest
Can be used to walk through walls.	ことができるであるつかったへあるくをとおりじて。	examine	object	Door
Hyacinthoides is a genus of flowering plants in the family Asparagaceae, known as bluebells.	のにとして。	examine	object	Bluebells
Tagetes is a genus of annual or perennial, mostly herbaceous plants in the sunflower family.	のまたはに。	examine	object	Marigold
A rose is a woody perennial flowering plant of the genus Rosa.	しょくぶつの。	examine	object	Roses
A beautiful decorative tree.	うつくしいき。	examine	object	Tree
This tree has been well looked after.	これきあるいたいどみえたあとで。	examine	object	Tree
A statue of an old warrior from distant lands.	のふるいせんしから。	examine	object	Statue
Home for chickens.	とりのいえだ。	examine	object	Chicken coop
An old bed.	ふるいベッド。	examine	object	Bed
A pool of dangerous chemicals.	のあぶない。	examine	object	Chemical pool
Leads to the volcano surface.	みちびくへかざんめん。	examine	object	Cave exit
Reckon I could jump that.	わたしことができたあれ。	examine	object	Lava gap
Can't help but think how Drakes managed to fit through this...	ことができないたすけるしかしどうへをとおりじてこれ...	examine	object	Tunnel
Leads to the upper levels of the volcano.	みちびくへのかざん。	examine	object	Steps
Leads to a lower level of the volcano.	みちびくへのかざん。	examine	object	Steps
Conveniently just the right height to climb over!	ちょうどみぎへのぼるうえの!!	examine	object	Rocks
Igneous rock is formed when magma cools and solidifies, it may do this above or below the Earth's surface.	いわいつとこれかもしれないするこれうえまたはしためん。	examine	object	Rocks
There's a strange smell coming from behind these doors.	へんなから。	examine	object	Alchemical door
Can't imagine what this tastes like...	ことができないこれのような...	examine	object	Blue chemical
Watch your step!	みはるあなたのだん!!	examine	object	Chemical vent (red)
An open chest. Maybe there's something in it.	あいているたからばこ。かもしれないにこれ。	examine	object	Stone chest
A broken tool sits upon the table.	テーブル。	examine	object	Broken machinery
They're a gnome delicacy apparently.	あきらかに、かれらはノームのこうみだ。	examine	object	King worm
A large display of the Alchemical Hydra in the Mount Karuulm laboratory.	おおきいのに。	examine	object	Alchemical Hydra display
A bush sculpted into the Alchemical Hydra!	しげみ!	examine	object	Alchemical Topiary
Why would I ever want to go down there?	なぜわたしいままでへいくしたそこ??	examine	object	Mysterious pipe
It's pumping out waste.	It's pumping out waste。	examine	object	Chemical waste pipe
Welcome to the Sheared Ram Pub.	Welcome to the Sheared Ram Pub。	examine	object	The Sheared Ram
It looks as though only a special key would unlock this chest.	これみえるとしてだけとくべつなかぎかぎをあけるこれたからばこ。	examine	object	Brimstone chest
